"image","sub","SB_FSQC","RB_FSQC"
"sub-0051175_ses-1_run-1_sag1_surfaces.png","sub-0051175",4,4
"sub-0051175_ses-1_run-1_sag2_surfaces.png","sub-0051175",4,4
"sub-0051175_ses-1_run-1_sag3_surfaces.png","sub-0051175",4,3
"sub-0051175_ses-1_run-1_sag4_surfaces.png","sub-0051175",4,2
"sub-0051176_ses-1_run-1_ax1_surfaces.png","sub-0051176",4,4
"sub-0051176_ses-1_run-1_ax2_surfaces.png","sub-0051176",4,1
"sub-0051176_ses-1_run-1_ax3_surfaces.png","sub-0051176",4,1
"sub-0051176_ses-1_run-1_cor1_surfaces.png","sub-0051176",4,4
"sub-0051176_ses-1_run-1_cor2_surfaces.png","sub-0051176",4,3
"sub-0051176_ses-1_run-1_cor3_surfaces.png","sub-0051176",4,4
"sub-0051176_ses-1_run-1_sag1_surfaces.png","sub-0051176",4,4
"sub-0051176_ses-1_run-1_sag2_surfaces.png","sub-0051176",4,4
"sub-0051176_ses-1_run-1_sag3_surfaces.png","sub-0051176",4,4
"sub-0051176_ses-1_run-1_sag4_surfaces.png","sub-0051176",4,4
"sub-0051177_ses-1_run-1_ax1_surfaces.png","sub-0051177",4,1
"sub-0051177_ses-1_run-1_ax2_surfaces.png","sub-0051177",1,1
"sub-0051177_ses-1_run-1_ax3_surfaces.png","sub-0051177",4,1
"sub-0051177_ses-1_run-1_cor1_surfaces.png","sub-0051177",3,1
"sub-0051177_ses-1_run-1_cor2_surfaces.png","sub-0051177",4,1
"sub-0051177_ses-1_run-1_cor3_surfaces.png","sub-0051177",4,1
"sub-0051177_ses-1_run-1_sag1_surfaces.png","sub-0051177",4,1
"sub-0051177_ses-1_run-1_sag2_surfaces.png","sub-0051177",4,1
"sub-0051177_ses-1_run-1_sag3_surfaces.png","sub-0051177",4,2
"sub-0051177_ses-1_run-1_sag4_surfaces.png","sub-0051177",4,2
"sub-0051178_ses-1_run-1_ax1_surfaces.png","sub-0051178",2,1
"sub-0051178_ses-1_run-1_ax2_surfaces.png","sub-0051178",4,1
"sub-0051178_ses-1_run-1_ax3_surfaces.png","sub-0051178",4,1
"sub-0051178_ses-1_run-1_cor1_surfaces.png","sub-0051178",4,1
"sub-0051178_ses-1_run-1_cor2_surfaces.png","sub-0051178",4,1
"sub-0051178_ses-1_run-1_cor3_surfaces.png","sub-0051178",4,1
"sub-0051178_ses-1_run-1_sag1_surfaces.png","sub-0051178",4,2
"sub-0051178_ses-1_run-1_sag2_surfaces.png","sub-0051178",4,2
"sub-0051178_ses-1_run-1_sag3_surfaces.png","sub-0051178",4,2
"sub-0051178_ses-1_run-1_sag4_surfaces.png","sub-0051178",4,1
"sub-0051179_ses-1_run-1_ax1_surfaces.png","sub-0051179",4,1
"sub-0051179_ses-1_run-1_ax2_surfaces.png","sub-0051179",4,1
"sub-0051179_ses-1_run-1_ax3_surfaces.png","sub-0051179",4,1
"sub-0051179_ses-1_run-1_cor1_surfaces.png","sub-0051179",4,1
"sub-0051179_ses-1_run-1_cor2_surfaces.png","sub-0051179",4,2
"sub-0051179_ses-1_run-1_cor3_surfaces.png","sub-0051179",4,1
"sub-0051179_ses-1_run-1_sag1_surfaces.png","sub-0051179",4,2
"sub-0051179_ses-1_run-1_sag2_surfaces.png","sub-0051179",4,1
"sub-0051179_ses-1_run-1_sag3_surfaces.png","sub-0051179",4,2
"sub-0051179_ses-1_run-1_sag4_surfaces.png","sub-0051179",4,2
"sub-0051180_ses-1_run-1_ax1_surfaces.png","sub-0051180",4,1
"sub-0051180_ses-1_run-1_ax2_surfaces.png","sub-0051180",4,1
"sub-0051180_ses-1_run-1_ax3_surfaces.png","sub-0051180",4,3
"sub-0051180_ses-1_run-1_cor1_surfaces.png","sub-0051180",4,1
"sub-0051180_ses-1_run-1_cor2_surfaces.png","sub-0051180",4,1
"sub-0051180_ses-1_run-1_cor3_surfaces.png","sub-0051180",4,2
"sub-0051180_ses-1_run-1_sag1_surfaces.png","sub-0051180",4,1
"sub-0051180_ses-1_run-1_sag2_surfaces.png","sub-0051180",4,2
"sub-0051180_ses-1_run-1_sag3_surfaces.png","sub-0051180",4,1
"sub-0051180_ses-1_run-1_sag4_surfaces.png","sub-0051180",4,1
"sub-0051181_ses-1_run-1_ax1_surfaces.png","sub-0051181",4,1
"sub-0051181_ses-1_run-1_ax2_surfaces.png","sub-0051181",4,1
"sub-0051181_ses-1_run-1_ax3_surfaces.png","sub-0051181",4,1
"sub-0051181_ses-1_run-1_cor1_surfaces.png","sub-0051181",4,1
"sub-0051181_ses-1_run-1_cor2_surfaces.png","sub-0051181",4,2
"sub-0051181_ses-1_run-1_cor3_surfaces.png","sub-0051181",4,1
"sub-0051181_ses-1_run-1_sag1_surfaces.png","sub-0051181",4,4
"sub-0051181_ses-1_run-1_sag2_surfaces.png","sub-0051181",4,1
"sub-0051181_ses-1_run-1_sag3_surfaces.png","sub-0051181",4,1
"sub-0051181_ses-1_run-1_sag4_surfaces.png","sub-0051181",4,2
"sub-0051182_ses-1_run-1_ax1_surfaces.png","sub-0051182",4,2
"sub-0051182_ses-1_run-1_ax2_surfaces.png","sub-0051182",2,1
"sub-0051182_ses-1_run-1_ax3_surfaces.png","sub-0051182",4,1
"sub-0051182_ses-1_run-1_cor1_surfaces.png","sub-0051182",4,1
"sub-0051182_ses-1_run-1_cor2_surfaces.png","sub-0051182",4,1
"sub-0051182_ses-1_run-1_cor3_surfaces.png","sub-0051182",4,1
"sub-0051182_ses-1_run-1_sag1_surfaces.png","sub-0051182",4,1
"sub-0051182_ses-1_run-1_sag2_surfaces.png","sub-0051182",4,2
"sub-0051182_ses-1_run-1_sag3_surfaces.png","sub-0051182",4,1
"sub-0051182_ses-1_run-1_sag4_surfaces.png","sub-0051182",4,1
"sub-0051183_ses-1_run-1_ax1_surfaces.png","sub-0051183",3,1
"sub-0051183_ses-1_run-1_ax2_surfaces.png","sub-0051183",2,1
"sub-0051183_ses-1_run-1_ax3_surfaces.png","sub-0051183",4,1
"sub-0051183_ses-1_run-1_cor1_surfaces.png","sub-0051183",4,3
"sub-0051183_ses-1_run-1_cor2_surfaces.png","sub-0051183",4,3
"sub-0051183_ses-1_run-1_cor3_surfaces.png","sub-0051183",4,3
"sub-0051183_ses-1_run-1_sag1_surfaces.png","sub-0051183",4,2
"sub-0051183_ses-1_run-1_sag2_surfaces.png","sub-0051183",4,3
"sub-0051183_ses-1_run-1_sag3_surfaces.png","sub-0051183",4,4
"sub-0051183_ses-1_run-1_sag4_surfaces.png","sub-0051183",4,2
"sub-0051184_ses-1_run-1_ax1_surfaces.png","sub-0051184",4,1
"sub-0051184_ses-1_run-1_ax2_surfaces.png","sub-0051184",2,1
"sub-0051184_ses-1_run-1_ax3_surfaces.png","sub-0051184",4,2
"sub-0051184_ses-1_run-1_cor1_surfaces.png","sub-0051184",4,1
"sub-0051184_ses-1_run-1_cor2_surfaces.png","sub-0051184",4,1
"sub-0051184_ses-1_run-1_cor3_surfaces.png","sub-0051184",4,3
"sub-0051184_ses-1_run-1_sag1_surfaces.png","sub-0051184",4,1
"sub-0051184_ses-1_run-1_sag2_surfaces.png","sub-0051184",4,1
"sub-0051184_ses-1_run-1_sag3_surfaces.png","sub-0051184",4,2
"sub-0051184_ses-1_run-1_sag4_surfaces.png","sub-0051184",4,2
"sub-0051185_ses-1_run-1_ax1_surfaces.png","sub-0051185",4,1
"sub-0051185_ses-1_run-1_ax2_surfaces.png","sub-0051185",4,3
"sub-0051185_ses-1_run-1_ax3_surfaces.png","sub-0051185",4,1
"sub-0051185_ses-1_run-1_cor1_surfaces.png","sub-0051185",4,4
"sub-0051185_ses-1_run-1_cor2_surfaces.png","sub-0051185",4,1
"sub-0051185_ses-1_run-1_cor3_surfaces.png","sub-0051185",4,3
"sub-0051185_ses-1_run-1_sag1_surfaces.png","sub-0051185",4,2
"sub-0051185_ses-1_run-1_sag2_surfaces.png","sub-0051185",4,1
"sub-0051185_ses-1_run-1_sag3_surfaces.png","sub-0051185",4,3
"sub-0051185_ses-1_run-1_sag4_surfaces.png","sub-0051185",4,3
"sub-0051186_ses-1_run-1_ax1_surfaces.png","sub-0051186",4,3
"sub-0051186_ses-1_run-1_ax2_surfaces.png","sub-0051186",4,3
"sub-0051186_ses-1_run-1_ax3_surfaces.png","sub-0051186",4,4
"sub-0051186_ses-1_run-1_cor1_surfaces.png","sub-0051186",4,4
"sub-0051186_ses-1_run-1_cor2_surfaces.png","sub-0051186",4,3
"sub-0051186_ses-1_run-1_cor3_surfaces.png","sub-0051186",4,4
"sub-0051186_ses-1_run-1_sag1_surfaces.png","sub-0051186",4,4
"sub-0051186_ses-1_run-1_sag2_surfaces.png","sub-0051186",4,3
"sub-0051186_ses-1_run-1_sag3_surfaces.png","sub-0051186",4,2
"sub-0051186_ses-1_run-1_sag4_surfaces.png","sub-0051186",4,2
"sub-0051187_ses-1_run-1_ax1_surfaces.png","sub-0051187",4,1
"sub-0051187_ses-1_run-1_ax2_surfaces.png","sub-0051187",4,4
"sub-0051187_ses-1_run-1_ax3_surfaces.png","sub-0051187",4,1
"sub-0051187_ses-1_run-1_cor1_surfaces.png","sub-0051187",4,1
"sub-0051187_ses-1_run-1_cor2_surfaces.png","sub-0051187",4,3
"sub-0051187_ses-1_run-1_cor3_surfaces.png","sub-0051187",4,1
"sub-0051187_ses-1_run-1_sag1_surfaces.png","sub-0051187",4,4
"sub-0051187_ses-1_run-1_sag2_surfaces.png","sub-0051187",4,3
"sub-0051187_ses-1_run-1_sag3_surfaces.png","sub-0051187",4,1
"sub-0051187_ses-1_run-1_sag4_surfaces.png","sub-0051187",4,1
"sub-0051188_ses-1_run-1_ax1_surfaces.png","sub-0051188",4,1
"sub-0051188_ses-1_run-1_ax2_surfaces.png","sub-0051188",4,2
"sub-0051188_ses-1_run-1_ax3_surfaces.png","sub-0051188",4,1
"sub-0051188_ses-1_run-1_cor1_surfaces.png","sub-0051188",4,1
"sub-0051188_ses-1_run-1_cor2_surfaces.png","sub-0051188",4,1
"sub-0051188_ses-1_run-1_cor3_surfaces.png","sub-0051188",4,1
"sub-0051188_ses-1_run-1_sag1_surfaces.png","sub-0051188",4,1
"sub-0051188_ses-1_run-1_sag2_surfaces.png","sub-0051188",4,1
"sub-0051188_ses-1_run-1_sag3_surfaces.png","sub-0051188",4,1
"sub-0051188_ses-1_run-1_sag4_surfaces.png","sub-0051188",4,2
"sub-0051189_ses-1_run-1_ax1_surfaces.png","sub-0051189",4,1
"sub-0051189_ses-1_run-1_ax2_surfaces.png","sub-0051189",4,2
"sub-0051189_ses-1_run-1_ax3_surfaces.png","sub-0051189",4,2
"sub-0051189_ses-1_run-1_cor1_surfaces.png","sub-0051189",4,1
"sub-0051189_ses-1_run-1_cor2_surfaces.png","sub-0051189",4,2
"sub-0051189_ses-1_run-1_cor3_surfaces.png","sub-0051189",4,1
"sub-0051189_ses-1_run-1_sag1_surfaces.png","sub-0051189",4,3
"sub-0051189_ses-1_run-1_sag2_surfaces.png","sub-0051189",4,3
"sub-0051189_ses-1_run-1_sag3_surfaces.png","sub-0051189",4,3
"sub-0051189_ses-1_run-1_sag4_surfaces.png","sub-0051189",4,2
"sub-0051190_ses-1_run-1_ax1_surfaces.png","sub-0051190",4,4
"sub-0051190_ses-1_run-1_ax2_surfaces.png","sub-0051190",4,3
"sub-0051190_ses-1_run-1_ax3_surfaces.png","sub-0051190",4,1
"sub-0051190_ses-1_run-1_cor1_surfaces.png","sub-0051190",4,3
"sub-0051190_ses-1_run-1_cor2_surfaces.png","sub-0051190",4,4
"sub-0051190_ses-1_run-1_cor3_surfaces.png","sub-0051190",4,3
"sub-0051190_ses-1_run-1_sag1_surfaces.png","sub-0051190",4,4
"sub-0051190_ses-1_run-1_sag2_surfaces.png","sub-0051190",4,2
"sub-0051190_ses-1_run-1_sag3_surfaces.png","sub-0051190",4,2
"sub-0051190_ses-1_run-1_sag4_surfaces.png","sub-0051190",4,4
"sub-0051192_ses-1_run-1_ax1_surfaces.png","sub-0051192",4,1
"sub-0051192_ses-1_run-1_ax2_surfaces.png","sub-0051192",4,1
"sub-0051192_ses-1_run-1_ax3_surfaces.png","sub-0051192",4,1
"sub-0051192_ses-1_run-1_cor1_surfaces.png","sub-0051192",4,1
"sub-0051192_ses-1_run-1_cor2_surfaces.png","sub-0051192",4,3
"sub-0051192_ses-1_run-1_cor3_surfaces.png","sub-0051192",4,2
"sub-0051192_ses-1_run-1_sag1_surfaces.png","sub-0051192",4,1
"sub-0051192_ses-1_run-1_sag2_surfaces.png","sub-0051192",4,3
"sub-0051192_ses-1_run-1_sag3_surfaces.png","sub-0051192",4,3
"sub-0051192_ses-1_run-1_sag4_surfaces.png","sub-0051192",4,2
"sub-0051193_ses-1_run-1_ax1_surfaces.png","sub-0051193",4,1
"sub-0051193_ses-1_run-1_ax2_surfaces.png","sub-0051193",4,4
"sub-0051193_ses-1_run-1_ax3_surfaces.png","sub-0051193",4,1
"sub-0051193_ses-1_run-1_cor1_surfaces.png","sub-0051193",4,3
"sub-0051193_ses-1_run-1_cor2_surfaces.png","sub-0051193",4,1
"sub-0051193_ses-1_run-1_cor3_surfaces.png","sub-0051193",4,3
"sub-0051193_ses-1_run-1_sag1_surfaces.png","sub-0051193",4,4
"sub-0051193_ses-1_run-1_sag2_surfaces.png","sub-0051193",4,3
"sub-0051193_ses-1_run-1_sag3_surfaces.png","sub-0051193",4,3
"sub-0051193_ses-1_run-1_sag4_surfaces.png","sub-0051193",4,3
"sub-0051194_ses-1_run-1_ax1_surfaces.png","sub-0051194",4,1
"sub-0051194_ses-1_run-1_ax2_surfaces.png","sub-0051194",1,1
"sub-0051194_ses-1_run-1_ax3_surfaces.png","sub-0051194",4,1
"sub-0051194_ses-1_run-1_cor1_surfaces.png","sub-0051194",1,1
"sub-0051194_ses-1_run-1_cor2_surfaces.png","sub-0051194",2,1
"sub-0051194_ses-1_run-1_cor3_surfaces.png","sub-0051194",4,1
"sub-0051194_ses-1_run-1_sag1_surfaces.png","sub-0051194",2,1
"sub-0051194_ses-1_run-1_sag2_surfaces.png","sub-0051194",2,1
"sub-0051194_ses-1_run-1_sag3_surfaces.png","sub-0051194",4,1
"sub-0051194_ses-1_run-1_sag4_surfaces.png","sub-0051194",1,1
"sub-0051195_ses-1_run-1_ax1_surfaces.png","sub-0051195",4,3
"sub-0051195_ses-1_run-1_ax2_surfaces.png","sub-0051195",4,1
"sub-0051195_ses-1_run-1_ax3_surfaces.png","sub-0051195",4,1
"sub-0051195_ses-1_run-1_cor1_surfaces.png","sub-0051195",4,4
"sub-0051195_ses-1_run-1_cor2_surfaces.png","sub-0051195",4,2
"sub-0051195_ses-1_run-1_cor3_surfaces.png","sub-0051195",4,4
"sub-0051195_ses-1_run-1_sag1_surfaces.png","sub-0051195",4,4
"sub-0051195_ses-1_run-1_sag2_surfaces.png","sub-0051195",4,3
"sub-0051195_ses-1_run-1_sag3_surfaces.png","sub-0051195",4,3
"sub-0051195_ses-1_run-1_sag4_surfaces.png","sub-0051195",4,4
"sub-0051196_ses-1_run-1_ax1_surfaces.png","sub-0051196",4,1
"sub-0051196_ses-1_run-1_ax2_surfaces.png","sub-0051196",4,4
"sub-0051196_ses-1_run-1_ax3_surfaces.png","sub-0051196",4,1
"sub-0051196_ses-1_run-1_cor1_surfaces.png","sub-0051196",4,1
"sub-0051196_ses-1_run-1_cor2_surfaces.png","sub-0051196",4,1
"sub-0051196_ses-1_run-1_cor3_surfaces.png","sub-0051196",4,1
"sub-0051196_ses-1_run-1_sag1_surfaces.png","sub-0051196",4,1
"sub-0051196_ses-1_run-1_sag2_surfaces.png","sub-0051196",4,1
"sub-0051196_ses-1_run-1_sag3_surfaces.png","sub-0051196",4,1
"sub-0051196_ses-1_run-1_sag4_surfaces.png","sub-0051196",4,2
"sub-0051197_ses-1_run-1_ax1_surfaces.png","sub-0051197",4,1
"sub-0051197_ses-1_run-1_ax2_surfaces.png","sub-0051197",4,3
"sub-0051197_ses-1_run-1_ax3_surfaces.png","sub-0051197",4,1
"sub-0051197_ses-1_run-1_cor1_surfaces.png","sub-0051197",4,1
"sub-0051197_ses-1_run-1_cor2_surfaces.png","sub-0051197",4,1
"sub-0051197_ses-1_run-1_cor3_surfaces.png","sub-0051197",4,1
"sub-0051197_ses-1_run-1_sag1_surfaces.png","sub-0051197",4,2
"sub-0051197_ses-1_run-1_sag2_surfaces.png","sub-0051197",4,2
"sub-0051197_ses-1_run-1_sag3_surfaces.png","sub-0051197",4,1
"sub-0051197_ses-1_run-1_sag4_surfaces.png","sub-0051197",4,1
"sub-0051198_ses-1_run-1_ax1_surfaces.png","sub-0051198",4,1
"sub-0051198_ses-1_run-1_ax2_surfaces.png","sub-0051198",4,1
"sub-0051198_ses-1_run-1_ax3_surfaces.png","sub-0051198",4,1
"sub-0051198_ses-1_run-1_cor1_surfaces.png","sub-0051198",4,2
"sub-0051198_ses-1_run-1_cor2_surfaces.png","sub-0051198",4,1
"sub-0051198_ses-1_run-1_cor3_surfaces.png","sub-0051198",4,1
"sub-0051198_ses-1_run-1_sag1_surfaces.png","sub-0051198",4,1
"sub-0051198_ses-1_run-1_sag2_surfaces.png","sub-0051198",4,1
"sub-0051198_ses-1_run-1_sag3_surfaces.png","sub-0051198",4,2
"sub-0051198_ses-1_run-1_sag4_surfaces.png","sub-0051198",4,1
"sub-0051199_ses-1_run-1_ax1_surfaces.png","sub-0051199",4,4
"sub-0051199_ses-1_run-1_ax2_surfaces.png","sub-0051199",4,4
"sub-0051199_ses-1_run-1_ax3_surfaces.png","sub-0051199",4,1
"sub-0051199_ses-1_run-1_cor1_surfaces.png","sub-0051199",4,4
"sub-0051199_ses-1_run-1_cor2_surfaces.png","sub-0051199",4,4
"sub-0051199_ses-1_run-1_cor3_surfaces.png","sub-0051199",4,4
"sub-0051199_ses-1_run-1_sag1_surfaces.png","sub-0051199",4,4
"sub-0051199_ses-1_run-1_sag2_surfaces.png","sub-0051199",4,4
"sub-0051199_ses-1_run-1_sag3_surfaces.png","sub-0051199",4,4
"sub-0051199_ses-1_run-1_sag4_surfaces.png","sub-0051199",4,3
"sub-0051201_ses-1_run-1_ax1_surfaces.png","sub-0051201",4,1
"sub-0051201_ses-1_run-1_ax2_surfaces.png","sub-0051201",4,1
"sub-0051201_ses-1_run-1_ax3_surfaces.png","sub-0051201",1,1
"sub-0051201_ses-1_run-1_cor1_surfaces.png","sub-0051201",1,1
"sub-0051201_ses-1_run-1_cor2_surfaces.png","sub-0051201",1,1
"sub-0051201_ses-1_run-1_cor3_surfaces.png","sub-0051201",4,3
"sub-0051201_ses-1_run-1_sag1_surfaces.png","sub-0051201",4,3
"sub-0051201_ses-1_run-1_sag2_surfaces.png","sub-0051201",4,1
"sub-0051201_ses-1_run-1_sag3_surfaces.png","sub-0051201",4,1
"sub-0051201_ses-1_run-1_sag4_surfaces.png","sub-0051201",4,3
"sub-0051202_ses-1_run-1_ax1_surfaces.png","sub-0051202",1,1
"sub-0051202_ses-1_run-1_ax2_surfaces.png","sub-0051202",1,1
"sub-0051202_ses-1_run-1_ax3_surfaces.png","sub-0051202",1,1
"sub-0051202_ses-1_run-1_cor1_surfaces.png","sub-0051202",1,1
"sub-0051202_ses-1_run-1_cor2_surfaces.png","sub-0051202",1,1
"sub-0051202_ses-1_run-1_cor3_surfaces.png","sub-0051202",1,1
"sub-0051202_ses-1_run-1_sag1_surfaces.png","sub-0051202",1,1
"sub-0051202_ses-1_run-1_sag2_surfaces.png","sub-0051202",2,1
"sub-0051202_ses-1_run-1_sag3_surfaces.png","sub-0051202",1,1
"sub-0051202_ses-1_run-1_sag4_surfaces.png","sub-0051202",1,1
"sub-0051203_ses-1_run-1_ax1_surfaces.png","sub-0051203",1,1
"sub-0051203_ses-1_run-1_ax2_surfaces.png","sub-0051203",1,1
"sub-0051203_ses-1_run-1_ax3_surfaces.png","sub-0051203",4,1
"sub-0051203_ses-1_run-1_cor1_surfaces.png","sub-0051203",1,1
"sub-0051203_ses-1_run-1_cor2_surfaces.png","sub-0051203",1,1
"sub-0051203_ses-1_run-1_cor3_surfaces.png","sub-0051203",1,1
"sub-0051203_ses-1_run-1_sag1_surfaces.png","sub-0051203",1,1
"sub-0051203_ses-1_run-1_sag2_surfaces.png","sub-0051203",1,1
"sub-0051203_ses-1_run-1_sag3_surfaces.png","sub-0051203",1,1
"sub-0051203_ses-1_run-1_sag4_surfaces.png","sub-0051203",1,1
"sub-0051204_ses-1_run-1_ax1_surfaces.png","sub-0051204",1,1
"sub-0051204_ses-1_run-1_ax2_surfaces.png","sub-0051204",1,1
"sub-0051204_ses-1_run-1_ax3_surfaces.png","sub-0051204",1,1
"sub-0051204_ses-1_run-1_cor1_surfaces.png","sub-0051204",1,1
"sub-0051204_ses-1_run-1_cor2_surfaces.png","sub-0051204",1,1
"sub-0051204_ses-1_run-1_cor3_surfaces.png","sub-0051204",1,1
"sub-0051204_ses-1_run-1_sag1_surfaces.png","sub-0051204",1,1
"sub-0051204_ses-1_run-1_sag2_surfaces.png","sub-0051204",1,1
"sub-0051204_ses-1_run-1_sag3_surfaces.png","sub-0051204",1,1
"sub-0051204_ses-1_run-1_sag4_surfaces.png","sub-0051204",1,1
"sub-0051205_ses-1_run-1_ax1_surfaces.png","sub-0051205",1,1
"sub-0051205_ses-1_run-1_ax2_surfaces.png","sub-0051205",4,1
"sub-0051205_ses-1_run-1_ax3_surfaces.png","sub-0051205",1,1
"sub-0051205_ses-1_run-1_cor1_surfaces.png","sub-0051205",1,1
"sub-0051205_ses-1_run-1_cor2_surfaces.png","sub-0051205",1,1
"sub-0051205_ses-1_run-1_cor3_surfaces.png","sub-0051205",1,1
"sub-0051205_ses-1_run-1_sag1_surfaces.png","sub-0051205",1,1
"sub-0051205_ses-1_run-1_sag2_surfaces.png","sub-0051205",1,1
"sub-0051205_ses-1_run-1_sag3_surfaces.png","sub-0051205",1,1
"sub-0051205_ses-1_run-1_sag4_surfaces.png","sub-0051205",1,1
"sub-0051206_ses-1_run-1_ax1_surfaces.png","sub-0051206",1,1
"sub-0051206_ses-1_run-1_ax2_surfaces.png","sub-0051206",1,1
"sub-0051206_ses-1_run-1_ax3_surfaces.png","sub-0051206",1,1
"sub-0051206_ses-1_run-1_cor1_surfaces.png","sub-0051206",1,1
"sub-0051206_ses-1_run-1_cor2_surfaces.png","sub-0051206",1,1
"sub-0051206_ses-1_run-1_cor3_surfaces.png","sub-0051206",1,1
"sub-0051206_ses-1_run-1_sag1_surfaces.png","sub-0051206",1,1
"sub-0051206_ses-1_run-1_sag2_surfaces.png","sub-0051206",1,1
"sub-0051206_ses-1_run-1_sag3_surfaces.png","sub-0051206",1,1
"sub-0051206_ses-1_run-1_sag4_surfaces.png","sub-0051206",1,1
"sub-0051207_ses-1_run-1_ax1_surfaces.png","sub-0051207",1,1
"sub-0051207_ses-1_run-1_ax2_surfaces.png","sub-0051207",1,1
"sub-0051207_ses-1_run-1_ax3_surfaces.png","sub-0051207",1,1
"sub-0051207_ses-1_run-1_cor1_surfaces.png","sub-0051207",1,1
"sub-0051207_ses-1_run-1_cor2_surfaces.png","sub-0051207",1,1
"sub-0051207_ses-1_run-1_cor3_surfaces.png","sub-0051207",1,1
"sub-0051207_ses-1_run-1_sag1_surfaces.png","sub-0051207",1,1
"sub-0051207_ses-1_run-1_sag2_surfaces.png","sub-0051207",2,1
"sub-0051207_ses-1_run-1_sag3_surfaces.png","sub-0051207",1,1
"sub-0051207_ses-1_run-1_sag4_surfaces.png","sub-0051207",1,1
"sub-0051208_ses-1_run-1_ax1_surfaces.png","sub-0051208",1,1
"sub-0051208_ses-1_run-1_ax2_surfaces.png","sub-0051208",1,1
"sub-0051208_ses-1_run-1_ax3_surfaces.png","sub-0051208",1,1
"sub-0051208_ses-1_run-1_cor1_surfaces.png","sub-0051208",1,1
"sub-0051208_ses-1_run-1_cor2_surfaces.png","sub-0051208",1,1
"sub-0051208_ses-1_run-1_cor3_surfaces.png","sub-0051208",1,1
"sub-0051208_ses-1_run-1_sag1_surfaces.png","sub-0051208",1,1
"sub-0051208_ses-1_run-1_sag2_surfaces.png","sub-0051208",1,1
"sub-0051208_ses-1_run-1_sag3_surfaces.png","sub-0051208",1,1
"sub-0051208_ses-1_run-1_sag4_surfaces.png","sub-0051208",1,1
"sub-0051209_ses-1_run-1_ax1_surfaces.png","sub-0051209",3,1
"sub-0051209_ses-1_run-1_ax2_surfaces.png","sub-0051209",3,1
"sub-0051209_ses-1_run-1_ax3_surfaces.png","sub-0051209",3,1
"sub-0051209_ses-1_run-1_cor1_surfaces.png","sub-0051209",3,1
"sub-0051209_ses-1_run-1_cor2_surfaces.png","sub-0051209",3,3
"sub-0051209_ses-1_run-1_cor3_surfaces.png","sub-0051209",4,3
"sub-0051209_ses-1_run-1_sag1_surfaces.png","sub-0051209",4,2
"sub-0051209_ses-1_run-1_sag2_surfaces.png","sub-0051209",3,2
"sub-0051209_ses-1_run-1_sag3_surfaces.png","sub-0051209",3,1
"sub-0051209_ses-1_run-1_sag4_surfaces.png","sub-0051209",3,1
"sub-0051210_ses-1_run-1_ax1_surfaces.png","sub-0051210",3,1
"sub-0051210_ses-1_run-1_ax2_surfaces.png","sub-0051210",1,1
"sub-0051210_ses-1_run-1_ax3_surfaces.png","sub-0051210",1,1
"sub-0051210_ses-1_run-1_cor1_surfaces.png","sub-0051210",1,1
"sub-0051210_ses-1_run-1_cor2_surfaces.png","sub-0051210",1,1
"sub-0051210_ses-1_run-1_cor3_surfaces.png","sub-0051210",1,1
"sub-0051210_ses-1_run-1_sag1_surfaces.png","sub-0051210",1,1
"sub-0051210_ses-1_run-1_sag2_surfaces.png","sub-0051210",1,1
"sub-0051210_ses-1_run-1_sag3_surfaces.png","sub-0051210",1,2
"sub-0051210_ses-1_run-1_sag4_surfaces.png","sub-0051210",1,1
"sub-0051211_ses-1_run-1_ax1_surfaces.png","sub-0051211",3,1
"sub-0051211_ses-1_run-1_ax2_surfaces.png","sub-0051211",3,1
"sub-0051211_ses-1_run-1_ax3_surfaces.png","sub-0051211",3,2
"sub-0051211_ses-1_run-1_cor1_surfaces.png","sub-0051211",3,1
"sub-0051211_ses-1_run-1_cor2_surfaces.png","sub-0051211",3,1
"sub-0051211_ses-1_run-1_cor3_surfaces.png","sub-0051211",3,4
"sub-0051211_ses-1_run-1_sag1_surfaces.png","sub-0051211",3,3
"sub-0051211_ses-1_run-1_sag2_surfaces.png","sub-0051211",3,1
"sub-0051211_ses-1_run-1_sag3_surfaces.png","sub-0051211",3,3
"sub-0051211_ses-1_run-1_sag4_surfaces.png","sub-0051211",3,1
"sub-0051212_ses-1_run-1_ax1_surfaces.png","sub-0051212",3,1
"sub-0051212_ses-1_run-1_ax2_surfaces.png","sub-0051212",3,1
"sub-0051212_ses-1_run-1_ax3_surfaces.png","sub-0051212",3,1
"sub-0051212_ses-1_run-1_cor1_surfaces.png","sub-0051212",4,1
"sub-0051212_ses-1_run-1_cor2_surfaces.png","sub-0051212",2,1
"sub-0051212_ses-1_run-1_cor3_surfaces.png","sub-0051212",3,1
"sub-0051212_ses-1_run-1_sag1_surfaces.png","sub-0051212",3,1
"sub-0051212_ses-1_run-1_sag2_surfaces.png","sub-0051212",3,1
"sub-0051212_ses-1_run-1_sag3_surfaces.png","sub-0051212",3,1
"sub-0051212_ses-1_run-1_sag4_surfaces.png","sub-0051212",3,1
"sub-0051213_ses-1_run-1_ax1_surfaces.png","sub-0051213",4,4
"sub-0051213_ses-1_run-1_ax2_surfaces.png","sub-0051213",4,4
"sub-0051213_ses-1_run-1_ax3_surfaces.png","sub-0051213",4,4
"sub-0051213_ses-1_run-1_cor1_surfaces.png","sub-0051213",4,4
